yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid
2009,5,6,5/6/2009,21:28:00,3,WA,53,0,1,0,0,0.03,0,47.77,-118.14,47.8,-118.08,3.38,30
2009,5,7,5/7/2009,16:25:00,3,NC,37,0,0,0,0,0,0,35.3,-77.17,35.3,-77.17,0.12,10
2009,5,7,5/7/2009,16:27:00,3,NC,37,0,0,0,0,0.01,0,35.3,-77.18,35.3,-77.18,0.11,10
2009,5,7,5/7/2009,17:00:00,3,NC,37,0,0,0,0,0,0,34.72,-77.34,34.72,-77.34,0.15,10
2009,5,7,5/7/2009,19:01:00,3,MO,29,0,0,0,0,0,0,39.85,-93.81,39.85,-93.81,0.1,25
2009,5,8,5/8/2009,6:53:00,3,MO,29,0,1,0,0,0.04,0,37.37,-93.75,37.4,-93.73,1.9,100
2009,5,8,5/8/2009,7:05:00,3,MO,29,0,1,0,0,1,0,37.1,-93.51,37.13,-93.45,3.88,100
2009,5,8,5/8/2009,7:14:00,3,MO,29,0,1,0,0,0.2,0,37.26,-93.39,37.28,-93.36,1.76,75
2009,5,8,5/8/2009,7:16:00,3,MO,29,0,1,0,0,2,0,37.47,-93.37,37.6,-93.37,8.61,250
2009,5,8,5/8/2009,7:21:00,3,MO,29,0,0,0,0,0.1,0,37.33,-93.33,37.36,-93.27,3.54,100
2009,5,8,5/8/2009,7:25:00,3,MO,29,0,1,0,0,2.6,0,36.78,-93.03,36.89,-92.87,12.26,880
2009,5,8,5/8/2009,7:38:00,3,MO,29,0,1,0,0,0.05,0,37.16,-92.93,37.19,-92.87,3.77,400
2009,5,8,5/8/2009,7:39:00,3,MO,29,0,2,0,0,0.02,0,36.91,-92.83,36.94,-92.81,2.48,880
2009,5,8,5/8/2009,7:39:00,3,MO,29,0,2,0,0,0.2,0,36.92,-92.87,36.94,-92.84,2.3,1320
2009,5,8,5/8/2009,7:41:00,3,MO,29,0,2,2,0,2,0,37.52,-93.05,37.57,-93.01,4.25,400
2009,5,8,5/8/2009,7:48:00,3,MO,29,0,1,0,0,0.2,0,36.78,-92.64,36.78,-92.61,1.65,440
2009,5,8,5/8/2009,7:48:00,3,MO,29,0,1,0,0,0.05,0,37.01,-92.67,37.02,-92.65,1.13,200
2009,5,8,5/8/2009,8:07:00,3,MO,29,0,1,0,0,0.05,0,37.29,-92.59,37.32,-92.53,3.75,440
2009,5,8,5/8/2009,8:19:00,3,MO,29,0,0,0,0,0.05,0,37.11,-92.19,37.15,-92.08,6.85,200
2009,5,8,5/8/2009,8:25:00,3,MO,29,0,2,0,0,0.5,0,37.63,-92.55,37.66,-92.55,2,440
2009,5,8,5/8/2009,8:28:00,3,MO,29,0,3,0,0,0.5,0,36.88,-91.93,36.89,-91.89,2.17,800
2009,5,8,5/8/2009,8:35:00,3,MO,29,0,1,0,0,0.5,0,36.89,-91.83,36.99,-91.68,10.75,880
2009,5,8,5/8/2009,8:35:00,3,MO,29,0,2,2,0,2.55,13,37,-91.82,37.2,-91.38,27.89,880
2009,5,8,5/8/2009,8:40:00,3,MO,29,0,1,0,0,0.03,0,37.5,-91.95,37.52,-91.9,3.55,440
2009,5,8,5/8/2009,9:25:00,3,MO,29,0,1,0,0,0,0,37.32,-91,37.33,-90.97,1.8,440
2009,5,8,5/8/2009,10:20:00,3,MO,29,0,0,0,0,0.01,0,37.83,-89.87,37.83,-89.83,2.2,50
2009,5,8,5/8/2009,10:30:00,3,IL,17,0,1,0,0,0.08,0,37.9,-89.39,37.93,-89.34,3.11,100
2009,5,8,5/8/2009,10:51:00,3,IL,17,0,0,0,0,0,0,37.75,-89.59,37.76,-89.59,0.36,30
2009,5,8,5/8/2009,11:05:00,3,MO,29,0,0,0,0,0,0,37.62,-90.28,37.62,-90.28,0.5,50
2009,5,8,5/8/2009,11:10:00,3,MO,29,0,1,0,0,0,0,37.52,-90.24,37.52,-90.23,0.47,30
2009,5,8,5/8/2009,12:12:00,3,IL,17,0,0,0,0,0.01,0,37.84,-89.23,37.84,-89.23,0.14,40
2009,5,8,5/8/2009,12:18:00,3,IL,17,0,0,0,0,0,0,37.89,-89.12,37.89,-89.12,0.29,40
2009,5,8,5/8/2009,12:40:00,3,IA,19,0,0,0,0,0,0,43.06,-94.98,43.06,-94.97,0.25,50
2009,5,8,5/8/2009,12:45:00,3,IL,17,0,1,0,0,0,0,37.9,-88.78,37.83,-88.73,5.51,150
2009,5,8,5/8/2009,14:04:00,3,KY,21,0,1,0,0,0.02,0,37.11,-85.8,37.12,-85.69,10.47,30
2009,5,8,5/8/2009,14:55:00,3,KY,21,0,3,15,2,0,0,37.65,-84.47,37.75,-84.1,21.12,150
2009,5,8,5/8/2009,15:02:00,3,TN,47,0,0,0,0,0,0,35.36,-84.54,35.36,-84.54,0.1,20
2009,5,8,5/8/2009,15:15:00,3,TN,47,0,1,0,0,0.15,0,36.41,-84.9,36.4,-84.85,2.59,50
2009,5,8,5/8/2009,15:18:00,3,KY,21,0,0,0,0,0.01,0,37.75,-84.04,37.76,-84.03,0.25,50
2009,5,8,5/8/2009,15:58:00,3,TN,47,0,2,0,0,0.09,0,36.36,-84.42,36.36,-84.42,4.5,200
2009,5,8,5/8/2009,16:40:00,3,TN,47,0,0,0,0,0,0.01,36.36,-83.8,36.37,-83.79,0.78,20
2009,5,8,5/8/2009,17:15:00,3,TN,47,0,2,0,0,0,0,36.46,-83.58,36.46,-83.58,2.2,100
2009,5,8,5/8/2009,17:36:00,3,TN,47,0,0,0,0,0,0,36.36,-83.42,36.36,-83.42,3.5,100
2009,5,8,5/8/2009,17:40:00,3,TN,47,0,1,0,0,0.01,0,36.41,-83.34,36.45,-83.29,3.5,100
2009,5,8,5/8/2009,18:45:00,3,TN,47,0,0,0,0,0,0,36.4,-82.48,36.4,-82.48,0.1,20
2009,5,8,5/8/2009,19:00:00,3,VA,51,0,0,0,0,0.01,0,37.19,-82.48,37.19,-82.47,0.58,100
2009,5,8,5/8/2009,19:14:00,3,IL,17,0,0,0,0,0,0,41.05,-90.75,41.05,-90.74,0.52,25
2009,5,8,5/8/2009,19:45:00,3,VA,51,0,2,0,0,0,0,37.07,-82.55,37.08,-82.52,1.71,120
2009,5,8,5/8/2009,20:25:00,3,VA,51,0,0,0,0,0,0,36.91,-82.09,36.91,-82.09,0.1,20
2009,5,8,5/8/2009,20:27:00,3,VA,51,0,2,0,0,0,0,36.94,-81.95,36.94,-81.95,1.1,250
2009,5,8,5/8/2009,21:44:00,3,NC,37,0,2,6,0,0.2,0,36.56,-81.04,36.54,-80.96,4.92,200
2009,5,8,5/8/2009,21:46:00,3,NC,37,0,1,0,0,0.01,0,36.55,-81.01,36.55,-81.01,0.32,30
2009,5,9,5/9/2009,13:10:00,3,AR,5,0,0,0,0,0,0,33.68,-94.1,33.69,-94.06,2.34,75
2009,5,9,5/9/2009,13:30:00,3,AR,5,0,0,0,0,0,0,33.7,-93.75,33.65,-93.67,5.54,75
2009,5,9,5/9/2009,15:04:00,3,VT,50,0,1,0,0,0.12,0,44.11,-72.44,44.11,-72.43,0.55,75
2009,5,10,5/10/2009,14:44:00,3,LA,22,0,0,0,0,0,0,32.04,-92.95,32.04,-92.91,2.38,75
2009,5,10,5/10/2009,16:40:00,3,MS,28,0,1,0,0,0,0,32.74,-90.81,32.73,-90.77,2.63,50
2009,5,12,5/12/2009,15:00:00,3,FL,12,0,0,0,0,0.01,0,28.07,-81.91,28.07,-81.91,0.04,15
2009,5,12,5/12/2009,17:28:00,3,SD,46,0,0,0,0,0,0,45.07,-101.92,45.07,-101.92,0.05,20
2009,5,12,5/12/2009,17:40:00,3,SD,46,0,1,0,0,0.1,0,45.05,-101.71,45.07,-101.55,8.23,200
2009,5,12,5/12/2009,18:21:00,3,NE,31,0,0,0,0,0.01,0,41.84,-101.19,41.82,-101.13,3.46,10
2009,5,13,5/13/2009,16:10:00,3,MO,29,0,1,0,1,0.03,0,40.23,-93.11,40.23,-93.06,4.35,100
2009,5,13,5/13/2009,16:33:00,3,FL,12,0,0,0,0,0.07,0,28.02,-82.36,28.02,-82.38,1.39,30
2009,5,13,5/13/2009,16:43:00,3,MO,29,0,1,0,0,0.1,0,40.23,-92.81,40.23,-92.67,7.72,100
2009,5,13,5/13/2009,16:52:00,3,KS,20,0,0,0,0,0,0,38.29,-95.63,38.29,-95.63,0.1,25
2009,5,13,5/13/2009,17:00:00,3,KS,20,0,0,0,0,0,0,38.27,-95.53,38.27,-95.53,0.01,25
2009,5,13,5/13/2009,17:09:00,3,MO,29,0,2,6,2,5,0,40.23,-92.59,40.22,-92.49,5.8,150
2009,5,13,5/13/2009,17:33:00,3,MO,29,0,0,0,0,0,0,40.21,-92.27,40.2,-92.09,9.23,200
2009,5,13,5/13/2009,17:49:00,3,MO,29,0,0,0,0,0,0,40.19,-92.06,40.19,-92,3.13,100
2009,5,13,5/13/2009,17:54:00,3,OK,40,0,0,0,0,0,0,36.68,-97.45,36.68,-97.45,0.2,100
2009,5,13,5/13/2009,17:55:00,3,KS,20,0,0,0,0,0,0,37.3,-96.64,37.3,-96.62,0.81,75
2009,5,13,5/13/2009,18:20:00,3,KS,20,0,1,0,0,0.1,0,37.94,-95.07,37.85,-94.87,12.62,300
2009,5,13,5/13/2009,18:20:00,3,OK,40,0,1,0,0,0,0,36.51,-97.45,36.5,-97.37,4.6,50
2009,5,13,5/13/2009,20:26:00,3,OK,40,0,2,0,0,50,0,35.16,-98.24,35.06,-98.22,7.29,250
2009,5,13,5/13/2009,20:49:00,3,KS,20,0,0,0,0,0,0,37.01,-95.08,37.01,-95.07,0.26,50
2009,5,13,5/13/2009,21:41:00,3,OK,40,0,0,0,0,0,0,35.37,-97.38,35.36,-97.38,0.49,80
2009,5,13,5/13/2009,22:38:00,3,IL,17,0,0,0,0,0,0,39.13,-89.86,39.13,-89.83,1.65,40
2009,5,13,5/13/2009,23:04:00,3,IL,17,0,1,0,0,0.05,0,39.4,-89.16,39.4,-89.14,0.81,60
2009,5,13,5/13/2009,23:12:00,3,IL,17,0,0,0,0,0.06,0,39.35,-88.96,39.35,-88.95,0.57,40
2009,5,13,5/13/2009,23:22:00,3,IL,17,0,0,0,0,0.04,0,39.39,-88.8,39.4,-88.78,1.39,50
2009,5,13,5/13/2009,23:23:00,3,IL,17,0,0,0,0,0.04,0,40.02,-87.92,40.02,-87.92,0.06,50
2009,5,14,5/14/2009,0:11:00,3,MO,29,0,1,0,0,0,0,37.77,-90.63,37.77,-90.62,0.58,200
2009,5,14,5/14/2009,2:15:00,3,TX,48,0,0,0,0,0,0,33.77,-94.91,33.76,-94.91,0.5,50
2009,5,14,5/14/2009,2:25:00,3,IN,18,0,2,0,0,0.3,0,38.2,-87.57,38.23,-87.38,10.35,125
2009,5,14,5/14/2009,2:58:00,3,TX,48,0,0,0,0,0,0,33.6,-94.52,33.58,-94.51,1.2,75
2009,5,14,5/14/2009,3:20:00,3,AR,5,0,0,0,0,0,0,33.63,-94.08,33.6,-94.06,2.36,100
2009,5,14,5/14/2009,9:45:00,3,LA,22,0,0,0,0,0,0,30.18,-93.33,30.18,-93.33,0.01,5
2009,5,15,5/15/2009,15:45:00,3,TX,48,0,0,0,0,0,0,35.7,-100.86,35.7,-100.86,0.25,100
2009,5,15,5/15/2009,15:47:00,3,TX,48,0,0,0,0,0,0,35.62,-100.86,35.63,-100.85,0.5,100
2009,5,15,5/15/2009,15:47:00,3,MO,29,0,0,0,0,0,0,39.41,-92.08,39.41,-92.08,0.11,30
2009,5,15,5/15/2009,15:57:00,3,KS,20,0,0,0,0,0,0,37.75,-97.8,37.74,-97.79,0.76,50
2009,5,15,5/15/2009,16:00:00,3,MO,29,0,0,0,0,0,0,39.4,-91.92,39.4,-91.91,0.26,40
2009,5,15,5/15/2009,16:02:00,3,TX,48,0,0,0,0,0,0,35.58,-100.91,35.57,-100.92,1,440
2009,5,15,5/15/2009,16:09:00,3,TX,48,0,2,1,0,0.05,0,35.55,-100.9,35.5,-100.89,3,880
2009,5,15,5/15/2009,16:25:00,3,TX,48,0,1,0,0,0.04,0,35.45,-100.84,35.39,-100.77,6,440
2009,5,15,5/15/2009,16:31:00,3,KS,20,0,0,0,0,0,0,37.66,-97.61,37.66,-97.6,0.36,50
2009,5,15,5/15/2009,16:58:00,3,KS,20,0,0,0,0,0,0,37.42,-97.9,37.42,-97.87,1.52,75
2009,5,15,5/15/2009,17:25:00,3,KS,20,0,0,0,0,0,0,37.36,-97.61,37.36,-97.6,0.3,50
2009,5,16,5/16/2009,14:24:00,3,NY,36,0,2,1,0,0.06,0,42.73,-75.93,42.77,-75.67,5.66,150
2009,5,16,5/16/2009,15:00:00,3,NY,36,0,0,0,0,0.01,0,42.07,-76.3,42.07,-76.3,0.25,30
2009,5,16,5/16/2009,20:20:00,3,LA,22,0,0,0,0,0.01,0,30.02,-90.16,30.01,-90.16,0.55,30
2009,5,19,5/19/2009,15:22:00,3,CO,8,0,0,0,0,0,0,39.19,-108.33,39.19,-108.33,0.25,50
2009,5,19,5/19/2009,21:42:00,3,FL,12,0,0,0,0,0.1,0,28.67,-81.31,28.67,-81.31,0.08,50
2009,5,22,5/22/2009,10:45:00,3,FL,12,0,0,0,0,0,0,27.97,-82.78,27.97,-82.8,1.3,10
2009,5,22,5/22/2009,13:22:00,3,AZ,4,0,0,0,0,0,0,35.27,-111.52,35.27,-111.52,1,10
2009,5,22,5/22/2009,15:00:00,3,AZ,4,0,0,0,0,0,0,35.28,-111.51,35.28,-111.51,0.5,5
2009,5,22,5/22/2009,15:30:00,3,AZ,4,0,0,0,0,0,0,35.07,-109.78,35.07,-109.78,1,10
2009,5,23,5/23/2009,12:55:00,3,AL,1,0,0,0,0,0.01,0,32.7,-86.43,32.7,-86.43,0.37,50
2009,5,23,5/23/2009,14:27:00,3,NE,31,0,0,0,0,0,0,41.08,-100.49,41.08,-100.49,0.1,10
2009,5,23,5/23/2009,15:59:00,3,AL,1,0,0,0,0,0.1,0,32.67,-85.14,32.68,-85.15,1.22,50
2009,5,24,5/24/2009,12:15:00,3,ME,23,0,1,0,0,0,0,47.05,-68.65,47.03,-68.6,2.73,200
2009,5,24,5/24/2009,12:30:00,3,UT,49,0,0,0,0,0,0,38.4,-113.11,38.4,-113.11,0.1,10
2009,5,24,5/24/2009,13:28:00,3,TX,48,0,0,0,0,0,0,33.88,-101.58,33.88,-101.57,0.17,25
2009,5,24,5/24/2009,14:12:00,3,CO,8,0,0,0,0,0,0,39.83,-104.9,39.83,-104.9,0.1,50
2009,5,24,5/24/2009,15:42:00,3,CO,8,0,0,0,0,0,0,39.53,-105.03,39.53,-105.03,0.01,50
2009,5,24,5/24/2009,15:45:00,3,TX,48,0,1,0,0,0.05,0,27.67,-98.07,27.67,-98.06,0.23,50
2009,5,24,5/24/2009,16:25:00,3,TN,47,0,0,0,0,0,0,36,-89.65,36.06,-89.7,5.2,25
2009,5,24,5/24/2009,16:58:00,3,TX,48,0,0,0,0,0,0,34.05,-101.08,34.05,-101.08,0.25,75
2009,5,25,5/25/2009,12:20:00,3,CO,8,0,0,0,0,0,0,39.34,-102.6,39.34,-102.6,0.25,10
2009,5,25,5/25/2009,13:45:00,3,KS,20,0,0,0,0,0,0,38.61,-101.92,38.61,-101.92,0.25,20
2009,5,27,5/27/2009,15:10:00,3,OH,39,0,0,0,0,0,0.01,40.63,-84.47,40.64,-84.46,0.52,20
2009,5,30,5/30/2009,18:44:00,3,OH,39,0,0,0,0,0,0,38.96,-84.09,38.96,-84.08,0.47,20
2009,5,30,5/30/2009,18:48:00,3,OH,39,0,0,0,0,0,0,39.42,-83.82,39.42,-83.82,0.37,20
2009,5,30,5/30/2009,18:50:00,3,OH,39,0,0,0,0,0.01,0,39.4,-83.79,39.4,-83.78,0.28,60
2009,5,31,5/31/2009,15:00:00,3,ME,23,0,0,0,0,0,0,46.35,-68.36,46.36,-68.34,1.18,100
2009,5,31,5/31/2009,15:29:00,3,ME,23,0,1,0,0,0,0,46.54,-68.01,46.57,-67.97,2.81,100
2009,5,31,5/31/2009,15:42:00,3,ME,23,0,1,0,0,0,0,46.6,-67.93,46.66,-67.81,7.04,100
2009,6,1,6/1/2009,15:30:00,3,IL,17,0,0,0,0,0.1,0,42.45,-89.68,42.45,-89.67,0.33,200
2009,6,1,6/1/2009,15:58:00,3,WY,56,0,1,0,0,0.01,0,44.25,-107.8,44.24,-107.81,0.36,35
2009,6,1,6/1/2009,20:24:00,3,KS,20,0,0,0,0,0,0,39.74,-101.76,39.74,-101.76,0.25,25
2009,6,1,6/1/2009,20:57:00,3,NE,31,0,0,0,0,0,0,40.07,-100.69,40.07,-100.69,0.5,25
2009,6,2,6/2/2009,13:15:00,3,LA,22,0,0,0,0,0,0,29.85,-92.06,29.85,-92.06,0.1,25
2009,6,2,6/2/2009,13:39:00,3,KS,20,0,0,0,0,0,0,37.66,-100.14,37.66,-100.14,0.3,50
2009,6,2,6/2/2009,14:45:00,3,KS,20,0,0,0,0,0,0,37.74,-99.7,37.74,-99.69,0.55,75
2009,6,2,6/2/2009,15:25:00,3,IL,17,0,0,0,0,0,0,39.99,-90.95,39.99,-90.89,3.04,50
2009,6,2,6/2/2009,15:36:00,3,OH,39,0,0,0,0,0,0,39.6,-82.71,39.6,-82.71,0.02,10
2009,6,2,6/2/2009,15:40:00,3,TX,48,0,0,0,0,0,0,33.33,-102.25,33.33,-102.25,0.01,25
2009,6,2,6/2/2009,15:43:00,3,TX,48,0,0,0,0,0,0,32.65,-100.38,32.65,-100.38,0.1,250
2009,6,3,6/3/2009,11:48:00,3,AL,1,0,0,0,0,0,0,34.66,-86.79,34.66,-86.79,0.1,20
2009,6,3,6/3/2009,13:14:00,3,TX,48,0,0,0,0,0,0,29.57,-95.02,29.57,-95.02,0.06,20
2009,6,3,6/3/2009,16:45:00,3,VA,51,0,1,0,0,0.3,0,38.58,-78.52,38.59,-78.5,1.67,600
2009,6,3,6/3/2009,18:30:00,3,TX,48,0,0,0,0,0,0,26.53,-98.63,26.54,-98.61,1.43,30
2009,6,3,6/3/2009,19:43:00,3,WY,56,0,0,0,0,0,0,42.29,-108.01,42.29,-107.99,0.9,50
2009,6,3,6/3/2009,20:22:00,3,TX,48,0,0,0,0,0,0,27.96,-97.8,27.96,-97.81,0.69,50
2009,6,4,6/4/2009,9:10:00,3,FL,12,0,0,0,0,1.3,0,30.44,-84.21,30.44,-84.21,0.08,25
2009,6,4,6/4/2009,14:03:00,3,GA,13,0,0,0,0,0,0,31.12,-81.6,31.14,-81.58,2.14,75
2009,6,4,6/4/2009,15:17:00,3,TX,48,0,0,0,0,0,0,35.98,-102.52,35.99,-102.51,0.52,100
2009,6,4,6/4/2009,16:35:00,3,OR,41,0,0,0,0,0.01,0,44.49,-123.2,44.49,-123.2,1.5,150
2009,6,4,6/4/2009,17:08:00,3,TX,48,0,0,0,0,0,0,35.25,-102.45,35.26,-102.43,1,100
2009,6,4,6/4/2009,17:33:00,3,TX,48,0,0,0,0,0,0,35.06,-102,35.06,-102,0.13,100
2009,6,4,6/4/2009,17:40:00,3,TX,48,0,0,0,0,0,0,34.98,-102.04,34.99,-102.03,0.75,100
2009,6,4,6/4/2009,18:50:00,3,GA,13,0,0,0,0,0.04,0,31.4,-83.91,31.4,-83.91,0.17,50
2009,6,5,6/5/2009,16:07:00,3,WY,56,0,2,0,0,0.01,0,41.63,-104.38,41.61,-104.22,8.31,100
2009,6,5,6/5/2009,17:49:00,3,NE,31,0,0,0,0,0,0,41.49,-103.95,41.49,-103.95,0.1,30
2009,6,5,6/5/2009,20:39:00,3,TX,48,0,0,0,0,0,0,35.35,-101.13,35.35,-101.11,1.29,25
2009,6,5,6/5/2009,21:53:00,3,NE,31,0,0,0,0,0.01,0,41.2,-101.37,41.2,-101.37,0.1,20
2009,6,6,6/6/2009,15:50:00,3,WA,53,0,0,0,0,0,0,47.72,-118.57,47.71,-118.59,1.25,20
2009,6,6,6/6/2009,15:50:00,3,WA,53,0,0,0,0,0,0,47.72,-118.57,47.71,-118.61,1.74,20
2009,6,6,6/6/2009,15:50:00,3,WA,53,0,0,0,0,0,0,47.73,-118.58,47.75,-118.62,2.44,20
2009,6,6,6/6/2009,15:50:00,3,WA,53,0,0,0,0,0,0,47.72,-118.58,47.73,-118.63,2.41,20
2009,6,7,6/7/2009,13:03:00,3,WY,56,0,0,0,0,0,0,41.59,-104.11,41.63,-104.02,3.95,25
2009,6,7,6/7/2009,13:05:00,3,CO,8,0,0,0,0,0.03,0,39.99,-105,39.98,-105.01,0.56,50
2009,6,7,6/7/2009,13:50:00,3,CO,8,0,1,2,0,0.5,0,39.63,-104.74,39.59,-104.69,5.5,100
2009,6,7,6/7/2009,14:23:00,3,CO,8,0,0,0,0,0.01,0,39.74,-104.62,39.74,-104.62,0.1,50
2009,6,7,6/7/2009,14:27:00,3,CO,8,0,1,0,0,0.07,0,39.55,-104.48,39.55,-104.48,0.2,50
2009,6,7,6/7/2009,14:43:00,3,CO,8,0,0,0,0,0,0,39.54,-104.04,39.54,-104.04,0.1,150
2009,6,7,6/7/2009,16:17:00,3,IA,19,0,0,0,0,0,0,41.43,-94.82,41.43,-94.82,0.17,25
2009,6,7,6/7/2009,17:33:00,3,IA,19,0,0,0,0,0.01,0,41.64,-93.96,41.64,-93.93,1.86,125
2009,6,7,6/7/2009,19:13:00,3,MO,29,0,0,0,0,0,0,39.87,-94.43,39.87,-94.43,0.1,25
2009,6,7,6/7/2009,19:27:00,3,MO,29,0,0,0,0,0,0,39.91,-94.26,39.91,-94.26,0.1,25
2009,6,7,6/7/2009,21:44:00,3,MO,29,0,0,0,0,0,0,39.77,-94.2,39.77,-94.2,0.1,25
2009,6,8,6/8/2009,14:38:00,3,WI,55,0,0,0,0,0,0,42.86,-88.36,42.87,-88.3,3.15,100
2009,6,8,6/8/2009,16:30:00,3,IL,17,0,2,0,0,0,0,38.55,-89.92,38.43,-89.77,11.79,176
2009,6,8,6/8/2009,18:42:00,3,IL,17,0,0,0,0,0,0,38.1,-89.26,38.1,-89.26,0.44,100
2009,6,8,6/8/2009,19:00:00,3,IL,17,0,1,0,0,0.03,0,38.02,-89.17,37.96,-89.14,4.82,300
2009,6,9,6/9/2009,12:33:00,3,KS,20,0,0,0,0,0,0,37.93,-95.15,37.93,-95.14,0.76,50
2009,6,9,6/9/2009,13:25:00,3,KS,20,0,0,0,0,0,0,37.73,-95.33,37.73,-95.3,1.63,65
2009,6,9,6/9/2009,14:12:00,3,NE,31,0,0,0,0,0,0,41.22,-103.32,41.22,-103.32,0.1,30
2009,6,9,6/9/2009,15:15:00,3,NE,31,0,0,0,0,0,0,42.16,-101.67,42.16,-101.67,0.1,10
2009,6,9,6/9/2009,15:21:00,3,MD,24,0,0,0,0,0,0,39.29,-76.53,39.28,-76.5,1,150
2009,6,9,6/9/2009,17:11:00,3,CO,8,0,0,0,0,0,0,40.16,-104.99,40.16,-104.99,0.1,50
2009,6,9,6/9/2009,17:53:00,3,KS,20,0,0,0,0,0,0,37.65,-99.42,37.65,-99.41,0.58,50
2009,6,9,6/9/2009,18:59:00,3,MO,29,0,0,0,0,0,0,36.78,-91.52,36.78,-91.52,0.03,20
2009,6,10,6/10/2009,12:59:00,3,NE,31,0,0,0,0,0,0,41.86,-103.73,41.86,-103.73,0.1,40
2009,6,10,6/10/2009,13:55:00,3,WY,56,0,0,0,0,0,0,41.78,-104.5,41.78,-104.5,0.1,30
2009,6,10,6/10/2009,14:30:00,3,CO,8,0,0,0,0,0,0,40.52,-104.85,40.52,-104.85,0.01,50
2009,6,10,6/10/2009,14:38:00,3,NE,31,0,0,0,0,0.01,0,41.77,-103.39,41.78,-103.32,3.72,30
2009,6,10,6/10/2009,16:05:00,3,CO,8,0,0,0,0,0,0,40.24,-104.46,40.24,-104.46,0.1,50
2009,6,10,6/10/2009,16:20:00,3,FL,12,0,0,0,0,0.05,0,26.97,-81.13,26.97,-81.13,0.51,10
2009,6,10,6/10/2009,16:41:00,3,MO,29,0,0,0,0,0,0,37.91,-94.1,37.89,-94.08,1.45,50
2009,6,10,6/10/2009,17:00:00,3,OK,40,0,0,0,0,0,0,35.25,-95.38,35.25,-95.38,0.1,30
2009,6,10,6/10/2009,17:11:00,3,OK,40,0,0,0,0,0.03,0,35.12,-95.23,35.12,-95.23,0.4,50
2009,6,10,6/10/2009,17:40:00,3,TX,48,0,0,0,0,0.01,0,33,-97.23,33,-97.19,2.34,50
2009,6,10,6/10/2009,17:50:00,3,TX,48,0,0,0,0,0,0,33.05,-97.13,33.05,-97.13,0.1,50
2009,6,10,6/10/2009,17:53:00,3,TX,48,0,1,0,0,0.2,0,33.04,-97.03,33.04,-97.03,0.21,50
2009,6,10,6/10/2009,18:05:00,3,TX,48,0,0,0,0,0,0,33.06,-96.9,33.06,-96.89,0.62,50
2009,6,10,6/10/2009,19:05:00,3,MO,29,0,1,0,0,0.05,0,38.03,-92.32,38.03,-92.31,0.6,200
2009,6,10,6/10/2009,19:28:00,3,KS,20,0,0,0,0,0,0,37.36,-100.94,37.36,-100.94,0.26,50
2009,6,10,6/10/2009,20:22:00,3,TX,48,0,0,0,0,0,0,33.63,-95.28,33.66,-95.24,2.49,100
2009,6,10,6/10/2009,20:25:00,3,TX,48,0,0,0,0,0,0,33.36,-95.09,33.35,-95.05,2.56,100
2009,6,10,6/10/2009,21:15:00,3,TX,48,0,0,0,0,0,0,32.96,-94.46,32.96,-94.46,0.5,75
2009,6,11,6/11/2009,16:02:00,3,KY,21,0,0,0,0,0,0.01,37.89,-87.32,37.88,-87.27,2.98,150
2009,6,11,6/11/2009,16:36:00,3,KY,21,0,0,0,0,0,0,37.82,-87.01,37.82,-87.01,0.22,30
2009,6,11,6/11/2009,17:00:00,3,KY,21,0,1,0,0,0,0,37.11,-86.32,36.99,-86.03,17.24,150
2009,6,11,6/11/2009,18:01:00,3,KY,21,0,1,0,0,0,0,36.84,-85.7,36.83,-85.68,1.37,150
2009,6,11,6/11/2009,18:03:00,3,CO,8,0,0,0,0,0,0,38.09,-103.89,38.08,-103.88,1.05,50
2009,6,11,6/11/2009,18:35:00,3,CO,8,0,0,0,0,0,0,38.21,-103.52,38.2,-103.5,1.14,50
2009,6,12,6/12/2009,13:10:00,3,AR,5,0,1,0,0,0.2,0,35.27,-92.72,35.25,-92.68,2.44,500
2009,6,12,6/12/2009,15:58:00,3,MS,28,0,2,1,0,4,0,34.95,-89.84,34.96,-89.79,2.88,75
2009,6,12,6/12/2009,16:00:00,3,TN,47,0,1,0,0,0.03,0,35.19,-89.87,35.19,-89.87,0.1,30
2009,6,12,6/12/2009,16:29:00,3,TX,48,0,1,0,0,0.02,0,33.16,-98.22,33.15,-98.19,1.67,100
2009,6,12,6/12/2009,16:50:00,3,TX,48,0,1,0,0,0.02,0,33.06,-98.15,33.04,-98.1,3.31,50
2009,6,12,6/12/2009,17:10:00,3,TX,48,0,1,0,0,0,0,31.28,-98.9,31.28,-98.89,0.63,250
2009,6,12,6/12/2009,17:58:00,3,TX,48,0,0,0,0,0,0,32.82,-98.01,32.8,-98,1.57,30
2009,6,12,6/12/2009,18:15:00,3,TX,48,0,1,0,0,0.03,0,32.68,-97.9,32.64,-97.89,3.17,50
2009,6,12,6/12/2009,18:50:00,3,TX,48,0,0,0,0,0,0,30.91,-98.99,30.9,-98.99,0.69,200
2009,6,12,6/12/2009,19:40:00,3,TX,48,0,0,0,0,0,0,30.78,-99.07,30.77,-99.07,0.54,250
2009,6,12,6/12/2009,20:38:00,3,TX,48,0,1,0,0,0.08,0,30.67,-99.13,30.66,-99.11,0.93,200
2009,6,12,6/12/2009,21:23:00,3,OK,40,0,1,0,0,0,0,35.21,-97.4,35.21,-97.37,2.2,200
